Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
15-06-2009,BAJAJ-AUTO,1006.8,1001.15,1020,995,999.95,1002.9,1004.04,76505,7.68E+12
16-06-2009,BAJAJ-AUTO,1002.9,1001,1001,942.9,991.1,995.5,990.81,35551,3.52E+12
17-06-2009,BAJAJ-AUTO,995.5,986.05,1027.5,970,1004,1009.35,1011.19,70084,7.09E+12
18-06-2009,BAJAJ-AUTO,1009.35,992,1030,920,976.25,978.05,982.55,77486,7.61E+12
19-06-2009,BAJAJ-AUTO,978.05,990.1,998,944.8,970,974.5,971.92,85670,8.33E+12
22-06-2009,BAJAJ-AUTO,974.5,970.15,979,950.15,954.4,955.35,962.64,49074,4.72E+12
23-06-2009,BAJAJ-AUTO,955.35,953.45,958.45,935,942,938.8,942.99,37966,3.58E+12
24-06-2009,BAJAJ-AUTO,938.8,940,987,936.05,968,961.3,962.18,261046,2.51E+13
25-06-2009,BAJAJ-AUTO,961.3,966.05,989.7,956.3,983,978.4,978.9,161842,1.58E+13
26-06-2009,BAJAJ-AUTO,978.4,994,1025,983,998.05,1004.1,1006.7,64936,6.54E+12
29-06-2009,BAJAJ-AUTO,1004.1,995,1056,995,1044,1044.4,1044.31,97045,1.01E+13
30-06-2009,BAJAJ-AUTO,1044.4,1030.1,1056.65,978.9,981.3,1003.05,1004.3,210551,2.11E+13
01-07-2009,BAJAJ-AUTO,1003.05,990.6,1021.9,950.55,1007.35,1009.2,1008.73,61211,6.17E+12
02-07-2009,BAJAJ-AUTO,1009.2,1008.4,1008.4,960.05,975,978.2,980.24,78383,7.68E+12
03-07-2009,BAJAJ-AUTO,978.2,969.9,1005,969.9,983.65,984.85,989.47,36208,3.58E+12
06-07-2009,BAJAJ-AUTO,984.85,965,999,934,976.4,961.4,972.1,38444,3.74E+12
07-07-2009,BAJAJ-AUTO,961.4,965,1010,906.55,990,989.6,990,147391,1.46E+13
08-07-2009,BAJAJ-AUTO,989.6,985,1014.8,953.95,973,973.15,980.96,37387,3.67E+12
09-07-2009,BAJAJ-AUTO,973.15,973,1010,973,1000.95,1000.85,1000.15,333395,3.33E+13
10-07-2009,BAJAJ-AUTO,1000.85,1010,1031.9,1008.05,1023,1015.3,1023.64,247479,2.53E+13
13-07-2009,BAJAJ-AUTO,1015.3,1008,1034.9,982,1022.6,1019.3,1010.78,35547,3.59E+12
14-07-2009,BAJAJ-AUTO,1019.3,1026,1090,1025.05,1060,1068.1,1063.43,261696,2.78E+13
15-07-2009,BAJAJ-AUTO,1068.1,1075,1122.95,1063,1100,1090.1,1100.59,152163,1.67E+13
16-07-2009,BAJAJ-AUTO,1090.1,1115,1211,1110.55,1145,1147.3,1158.02,465681,5.39E+13
17-07-2009,BAJAJ-AUTO,1147.3,1159,1205,1131.05,1157,1153.6,1180.06,234667,2.77E+13
20-07-2009,BAJAJ-AUTO,1153.6,1175,1196.5,1165,1184.9,1185.2,1183.9,319548,3.78E+13
21-07-2009,BAJAJ-AUTO,1185.2,1195,1200,1175.2,1191.8,1189.85,1190.67,56508,6.73E+12
22-07-2009,BAJAJ-AUTO,1189.85,1191.8,1228,1155.35,1157.25,1165.55,1201.3,187704,2.25E+13
23-07-2009,BAJAJ-AUTO,1165.55,1179.5,1187.5,1140.1,1172.95,1171.05,1161.35,66588,7.73E+12
24-07-2009,BAJAJ-AUTO,1171.05,1180,1207.85,1163.1,1188.05,1187.8,1187.85,104429,1.24E+13
27-07-2009,BAJAJ-AUTO,1187.8,1184,1228,1184,1197.55,1199.95,1202.42,936412,1.13E+14
28-07-2009,BAJAJ-AUTO,1199.95,1210,1225.7,1192.55,1225.5,1222.2,1210.14,178852,2.16E+13
29-07-2009,BAJAJ-AUTO,1222.2,1219,1219,1172,1210,1204.55,1203.18,244620,2.94E+13
30-07-2009,BAJAJ-AUTO,1204.55,1285,1285,1185,1220,1218.35,1210.69,344408,4.17E+13
31-07-2009,BAJAJ-AUTO,1218.35,1238,1264.4,1210,1227.8,1221.75,1236.71,262414,3.25E+13
03-08-2009,BAJAJ-AUTO,1221.75,1225.65,1358,1225.65,1297,1301.65,1307.34,308901,4.04E+13
04-08-2009,BAJAJ-AUTO,1301.65,1308,1348,1281,1335,1321.85,1323.95,606620,8.03E+13
05-08-2009,BAJAJ-AUTO,1321.85,1328.85,1350,1280,1287,1286.65,1303.36,116435,1.52E+13
06-08-2009,BAJAJ-AUTO,1286.65,1286.65,1299.95,1232,1255,1261.3,1276.61,204523,2.61E+13
07-08-2009,BAJAJ-AUTO,1261.3,1235,1249.7,1155,1176,1175.8,1191.53,265330,3.16E+13
10-08-2009,BAJAJ-AUTO,1175.8,1200,1218,1040.1,1048,1072.85,1115.5,288208,3.21E+13
11-08-2009,BAJAJ-AUTO,1072.85,1077,1127.95,1053.05,1099,1099.05,1104.46,249875,2.76E+13
12-08-2009,BAJAJ-AUTO,1099.05,1076.1,1125,1050,1084,1092.1,1072.54,228266,2.45E+13
13-08-2009,BAJAJ-AUTO,1092.1,1105,1149,1050,1137,1130.75,1127.44,265267,2.99E+13
14-08-2009,BAJAJ-AUTO,1130.75,1131,1167,1101.15,1115,1122.4,1141.58,106095,1.21E+13
17-08-2009,BAJAJ-AUTO,1122.4,1100,1148.6,1072.1,1101.1,1113.1,1105.16,172774,1.91E+13
18-08-2009,BAJAJ-AUTO,1113.1,1130,1146.85,1101.05,1142.05,1141.2,1127.7,66023,7.45E+12
19-08-2009,BAJAJ-AUTO,1141.2,1131.5,1149.3,1070.2,1100,1099.65,1104.32,67240,7.43E+12
20-08-2009,BAJAJ-AUTO,1099.65,1100,1124.4,1092,1111.6,1107.45,1107.17,223727,2.48E+13
21-08-2009,BAJAJ-AUTO,1107.45,1125,1146.8,1104,1123.6,1127.75,1129.73,133170,1.50E+13
24-08-2009,BAJAJ-AUTO,1127.75,1144.8,1160,1113.05,1127,1128.25,1143.28,555296,6.35E+13
25-08-2009,BAJAJ-AUTO,1128.25,1100,1155,1052.1,1129.8,1134.6,1136.46,335511,3.81E+13
26-08-2009,BAJAJ-AUTO,1134.6,1137,1168.9,1128,1145.5,1146.6,1147.98,230151,2.64E+13
27-08-2009,BAJAJ-AUTO,1146.6,1150,1167.75,1141.35,1158.45,1155.25,1153.69,240531,2.77E+13
28-08-2009,BAJAJ-AUTO,1155.25,1169,1219,1151,1195,1207.35,1199.48,258536,3.10E+13
31-08-2009,BAJAJ-AUTO,1207.35,1205,1220,1178,1217,1215.7,1216.33,259974,3.16E+13
01-09-2009,BAJAJ-AUTO,1215.7,1221,1254,1212.1,1227.55,1224.75,1232.17,272735,3.36E+13
02-09-2009,BAJAJ-AUTO,1224.75,1203,1267.65,1162.2,1182.05,1176.2,1220.08,244018,2.98E+13
03-09-2009,BAJAJ-AUTO,1176.2,1197.9,1224.65,1191.1,1215,1212,1214.28,305900,3.71E+13
04-09-2009,BAJAJ-AUTO,1212,1222,1239.1,1206,1233,1234.45,1227.97,110375,1.36E+13
07-09-2009,BAJAJ-AUTO,1234.45,1237,1278,1237,1276.2,1274.6,1263.46,298294,3.77E+13
08-09-2009,BAJAJ-AUTO,1274.6,1280,1290.25,1256.45,1265,1260.95,1270.38,71289,9.06E+12
09-09-2009,BAJAJ-AUTO,1260.95,1240,1260,1221.05,1240,1235.05,1242.34,80057,9.95E+12
10-09-2009,BAJAJ-AUTO,1235.05,1220,1255,1218,1235.4,1235.6,1232.34,69310,8.54E+12
11-09-2009,BAJAJ-AUTO,1235.6,1252,1285,1228.45,1284.7,1275.5,1251.55,361717,4.53E+13
14-09-2009,BAJAJ-AUTO,1275.5,1282,1306,1261.15,1282,1282.35,1286.4,188837,2.43E+13
15-09-2009,BAJAJ-AUTO,1282.35,1301.55,1385,1292,1377,1366.6,1338.35,310548,4.16E+13
16-09-2009,BAJAJ-AUTO,1366.6,1380,1419.7,1362.05,1369.95,1387.45,1391.44,283609,3.95E+13
17-09-2009,BAJAJ-AUTO,1387.45,1395,1430,1370,1415,1413.7,1410.11,235861,3.33E+13
18-09-2009,BAJAJ-AUTO,1413.7,1413,1472,1413,1470,1457.6,1452.63,215212,3.13E+13
22-09-2009,BAJAJ-AUTO,1457.6,1430,1534,1430,1490,1485.95,1503.01,376519,5.66E+13
23-09-2009,BAJAJ-AUTO,1485.95,1509,1515.65,1469,1475,1475.25,1484.2,137659,2.04E+13
24-09-2009,BAJAJ-AUTO,1475.25,1479,1480,1432.4,1475,1459.75,1454.25,158953,2.31E+13
25-09-2009,BAJAJ-AUTO,1459.75,1460,1475.1,1440,1444,1447.25,1460.12,65029,9.49E+12
29-09-2009,BAJAJ-AUTO,1447.25,1301,1474.8,1301,1436,1434.6,1435.02,131545,1.89E+13
30-09-2009,BAJAJ-AUTO,1434.6,1447.9,1500,1436,1495.05,1494.75,1471.51,179304,2.64E+13
01-10-2009,BAJAJ-AUTO,1494.75,1505,1546,1476.2,1495.35,1509.75,1520.36,175053,2.66E+13
05-10-2009,BAJAJ-AUTO,1509.75,1503,1544.9,1468.1,1480,1477.65,1501.34,161719,2.43E+13
06-10-2009,BAJAJ-AUTO,1477.65,1487.85,1512,1462.2,1495,1502,1493.92,99480,1.49E+13
07-10-2009,BAJAJ-AUTO,1502,1502,1535,1487.1,1530.2,1531.7,1518.45,151937,2.31E+13
08-10-2009,BAJAJ-AUTO,1531.7,1540,1559,1485.2,1547,1546.2,1542.26,122914,1.90E+13
09-10-2009,BAJAJ-AUTO,1546.2,1560,1627.85,1560,1590.2,1589.6,1600.28,373758,5.98E+13
12-10-2009,BAJAJ-AUTO,1589.6,1599,1665,1599,1637,1636.6,1636.78,319082,5.22E+13
14-10-2009,BAJAJ-AUTO,1636.6,1636.6,1665,1560.2,1608.9,1604.7,1619.21,328306,5.32E+13
15-10-2009,BAJAJ-AUTO,1604.7,1650,1655,1547,1551.25,1555.65,1589.4,686464,1.09E+14
16-10-2009,BAJAJ-AUTO,1555.65,1562,1592.5,1465.65,1476,1478,1509.7,888646,1.34E+14
17-10-2009,BAJAJ-AUTO,1478,1485.95,1506.25,1477,1493.3,1492.5,1493.21,77044,1.15E+13
20-10-2009,BAJAJ-AUTO,1492.5,1503.7,1522.9,1487,1500,1501.6,1504.3,330483,4.97E+13
21-10-2009,BAJAJ-AUTO,1501.6,1508.8,1508.8,1463,1473.2,1473.1,1475.05,286665,4.23E+13
22-10-2009,BAJAJ-AUTO,1473.1,1467,1479.7,1425,1457.95,1453.8,1452.1,180017,2.61E+13
23-10-2009,BAJAJ-AUTO,1453.8,1465.3,1490,1460.3,1470,1471.2,1471.06,269035,3.96E+13
26-10-2009,BAJAJ-AUTO,1471.2,1471,1484,1435,1467,1464,1464.36,164358,2.41E+13
27-10-2009,BAJAJ-AUTO,1464,1445,1463.8,1425,1432.95,1447.75,1448.38,120216,1.74E+13
28-10-2009,BAJAJ-AUTO,1447.75,1440,1457,1422.25,1428.7,1431,1440.59,93414,1.35E+13
29-10-2009,BAJAJ-AUTO,1431,1400,1421.1,1368.1,1400,1398.05,1394.88,232749,3.25E+13
30-10-2009,BAJAJ-AUTO,1398.05,1414,1469,1366.1,1391,1388.15,1425.01,159487,2.27E+13
03-11-2009,BAJAJ-AUTO,1388.15,1478,1488.15,1395,1420,1411.1,1423.41,318750,4.54E+13
04-11-2009,BAJAJ-AUTO,1411.1,1442.5,1459.35,1420.05,1438,1442.85,1439.57,280313,4.04E+13
05-11-2009,BAJAJ-AUTO,1442.85,1445,1474.45,1425.15,1470.1,1465.15,1446.45,121727,1.76E+13
06-11-2009,BAJAJ-AUTO,1465.15,1475.85,1505,1440,1451,1455.6,1479.67,143537,2.12E+13
09-11-2009,BAJAJ-AUTO,1455.6,1460,1485,1455.65,1475.5,1469.6,1471.17,246673,3.63E+13
10-11-2009,BAJAJ-AUTO,1469.6,1500,1500,1449.3,1457.75,1456.15,1482.02,258975,3.84E+13
11-11-2009,BAJAJ-AUTO,1456.15,1460.1,1480,1438.6,1475,1472.65,1464.69,175644,2.57E+13
12-11-2009,BAJAJ-AUTO,1472.65,1467.95,1480.9,1445.15,1446.05,1456.65,1465.02,105654,1.55E+13
13-11-2009,BAJAJ-AUTO,1456.65,1455,1473.65,1447,1463,1462.4,1459.14,92641,1.35E+13
16-11-2009,BAJAJ-AUTO,1462.4,1469.9,1538,1465,1511.15,1508.95,1513.09,296996,4.49E+13
17-11-2009,BAJAJ-AUTO,1508.95,1525,1538.9,1505,1509,1519.4,1520.49,165159,2.51E+13
18-11-2009,BAJAJ-AUTO,1519.4,1524.95,1535,1490.5,1500,1501.25,1511.6,154956,2.34E+13
19-11-2009,BAJAJ-AUTO,1501.25,1518.7,1524.8,1483.1,1509,1504.6,1512.2,152615,2.31E+13
20-11-2009,BAJAJ-AUTO,1504.6,1504.6,1521,1480,1500,1501.1,1504.75,106144,1.60E+13
23-11-2009,BAJAJ-AUTO,1501.1,1511,1516,1486.5,1490.9,1490.9,1497.45,160989,2.41E+13
24-11-2009,BAJAJ-AUTO,1490.9,1513,1527,1489,1503.95,1506.55,1504.69,160141,2.41E+13
25-11-2009,BAJAJ-AUTO,1506.55,1512,1553,1495,1543.1,1542.55,1528.81,230545,3.52E+13
26-11-2009,BAJAJ-AUTO,1542.55,1548,1602,1536.55,1541.5,1553,1573.72,395189,6.22E+13
27-11-2009,BAJAJ-AUTO,1553,1531,1598,1503.55,1574,1577.6,1558.19,176100,2.74E+13
30-11-2009,BAJAJ-AUTO,1577.6,1598,1621.85,1553.35,1559,1570.45,1595.43,167290,2.67E+13
01-12-2009,BAJAJ-AUTO,1570.45,1592,1649,1577,1634,1637.9,1625.5,393770,6.40E+13
02-12-2009,BAJAJ-AUTO,1637.9,1660,1703,1645.25,1689.95,1690,1682.3,543118,9.14E+13
03-12-2009,BAJAJ-AUTO,1690,1700,1714.85,1665.25,1683,1686.3,1698.06,198958,3.38E+13
04-12-2009,BAJAJ-AUTO,1686.3,1696,1697,1637,1651,1646.55,1659.22,85203,1.41E+13
07-12-2009,BAJAJ-AUTO,1646.55,1670.8,1678.45,1611.4,1620,1623.7,1654.66,100411,1.66E+13
08-12-2009,BAJAJ-AUTO,1623.7,1632,1652,1622.35,1645.95,1646.05,1639.98,69883,1.15E+13
09-12-2009,BAJAJ-AUTO,1646.05,1650,1698.8,1622.3,1675,1674.65,1671.31,164430,2.75E+13
10-12-2009,BAJAJ-AUTO,1674.65,1680,1693.7,1628,1636,1640.8,1651.26,214324,3.54E+13
11-12-2009,BAJAJ-AUTO,1640.8,1641,1732.3,1640.4,1720.35,1725.25,1711.3,594036,1.02E+14
14-12-2009,BAJAJ-AUTO,1725.25,1725,1788.7,1711,1784.05,1783.85,1765.32,547113,9.66E+13
15-12-2009,BAJAJ-AUTO,1783.85,1788,1799.5,1730.15,1733,1742.25,1756.35,299169,5.25E+13
16-12-2009,BAJAJ-AUTO,1742.25,1742,1753.65,1702,1732.6,1730.4,1723.07,202511,3.49E+13
17-12-2009,BAJAJ-AUTO,1730.4,1735.2,1746,1720.15,1735,1729.15,1729.14,74187,1.28E+13
18-12-2009,BAJAJ-AUTO,1729.15,1725,1743.7,1700,1705.15,1704.8,1716.92,77507,1.33E+13
21-12-2009,BAJAJ-AUTO,1704.8,1705,1711,1637.2,1675.1,1659.6,1667.12,239559,3.99E+13
22-12-2009,BAJAJ-AUTO,1659.6,1665.8,1709.3,1665.8,1699.2,1697.25,1699.81,208260,3.54E+13
23-12-2009,BAJAJ-AUTO,1697.25,1705,1720,1703.15,1706,1706,1710.3,216237,3.70E+13
24-12-2009,BAJAJ-AUTO,1706,1717,1736,1686.15,1695.3,1704.9,1712.48,300206,5.14E+13
29-12-2009,BAJAJ-AUTO,1704.9,1712,1727.8,1678.3,1688,1683.2,1701.68,199445,3.39E+13
30-12-2009,BAJAJ-AUTO,1683.2,1685.1,1710.1,1659,1699,1699.4,1679.05,292185,4.91E+13
31-12-2009,BAJAJ-AUTO,1699.4,1675,1770,1675,1754.05,1754.8,1742.28,380627,6.63E+13
04-01-2010,BAJAJ-AUTO,1754.8,1765,1772.95,1725.05,1727,1732.05,1749.76,190755,3.34E+13
05-01-2010,BAJAJ-AUTO,1732.05,1748.8,1757.15,1710,1736.35,1740.05,1732.14,231969,4.02E+13
06-01-2010,BAJAJ-AUTO,1740.05,1750,1750,1705.15,1713,1713.15,1715.66,232916,4.00E+13
07-01-2010,BAJAJ-AUTO,1713.15,1723,1729,1675.1,1683,1683.1,1691.38,164644,2.78E+13
08-01-2010,BAJAJ-AUTO,1683.1,1684.1,1699.85,1640.05,1641.5,1655.25,1663.37,182901,3.04E+13
11-01-2010,BAJAJ-AUTO,1655.25,1663,1679.8,1640,1676,1669.55,1658.36,202332,3.36E+13
12-01-2010,BAJAJ-AUTO,1669.55,1694,1718.85,1676.15,1695.25,1703.7,1701.4,423470,7.20E+13
13-01-2010,BAJAJ-AUTO,1703.7,1725,1747.45,1678.05,1699.8,1707.6,1720.93,567950,9.77E+13
14-01-2010,BAJAJ-AUTO,1707.6,1714,1728,1691.5,1706,1709.2,1710.01,233982,4.00E+13
15-01-2010,BAJAJ-AUTO,1709.2,1715,1733,1701.35,1726.9,1726.9,1721.7,135241,2.33E+13
18-01-2010,BAJAJ-AUTO,1726.9,1735,1749,1712.8,1737.85,1735.7,1737.91,120779,2.10E+13
19-01-2010,BAJAJ-AUTO,1735.7,1749.9,1784,1735.15,1780.05,1776.25,1766.42,309869,5.47E+13
20-01-2010,BAJAJ-AUTO,1776.25,1789.9,1836.55,1778,1818.85,1820.55,1816.52,426985,7.76E+13
21-01-2010,BAJAJ-AUTO,1820.55,1805.25,1825,1782.25,1791.15,1798.1,1806.52,104905,1.90E+13
22-01-2010,BAJAJ-AUTO,1798.1,1780,1792.65,1751.1,1790,1786.8,1774.14,130471,2.31E+13
25-01-2010,BAJAJ-AUTO,1786.8,1786.2,1798.5,1720,1733,1731.9,1750.67,130801,2.29E+13
27-01-2010,BAJAJ-AUTO,1731.9,1731,1735,1657,1684,1670.3,1686.69,822341,1.39E+14
28-01-2010,BAJAJ-AUTO,1670.3,1698,1708.85,1672,1686,1683.6,1686.36,340054,5.73E+13
29-01-2010,BAJAJ-AUTO,1683.6,1670,1832.6,1660.25,1749.8,1747.7,1713.42,232176,3.98E+13
01-02-2010,BAJAJ-AUTO,1747.7,1747.7,1761,1703,1715,1713.45,1726.65,84079,1.45E+13
02-02-2010,BAJAJ-AUTO,1713.45,1739.95,1747,1675,1675.4,1685.2,1706.49,262508,4.48E+13
03-02-2010,BAJAJ-AUTO,1685.2,1699,1718.65,1690,1705.1,1709.9,1709.84,188726,3.23E+13
04-02-2010,BAJAJ-AUTO,1709.9,1704.5,1712.5,1671,1678,1683.55,1698.42,184686,3.14E+13
05-02-2010,BAJAJ-AUTO,1683.55,1650,1696,1626.9,1695,1683.75,1669.99,151370,2.53E+13
06-02-2010,BAJAJ-AUTO,1683.75,1683,1746,1683,1734.8,1721.3,1712.58,16139,2.76E+12
08-02-2010,BAJAJ-AUTO,1721.3,1730,1736.2,1686.35,1690,1699.15,1702.64,79552,1.35E+13
09-02-2010,BAJAJ-AUTO,1699.15,1703.7,1739,1690,1737.2,1728.6,1717.64,84255,1.45E+13
10-02-2010,BAJAJ-AUTO,1728.6,1737,1797.75,1736.5,1768,1773.2,1765.95,389788,6.88E+13
11-02-2010,BAJAJ-AUTO,1773.2,1785,1798.95,1742.5,1787,1788.75,1791.82,239658,4.29E+13
15-02-2010,BAJAJ-AUTO,1788.75,1790,1815,1779,1794.9,1792.65,1797.2,73831,1.33E+13
16-02-2010,BAJAJ-AUTO,1792.65,1810,1810,1774,1799.95,1797.5,1778.35,865560,1.54E+14
17-02-2010,BAJAJ-AUTO,1797.5,1800,1874,1800,1835,1839.15,1844.76,396604,7.32E+13
18-02-2010,BAJAJ-AUTO,1839.15,1845.2,1845.2,1800,1811.8,1812.5,1819.63,203158,3.70E+13
19-02-2010,BAJAJ-AUTO,1812.5,1800,1825,1780,1810,1806.6,1800.17,309612,5.57E+13
22-02-2010,BAJAJ-AUTO,1806.6,1830,1835.05,1786,1800,1801.35,1798.88,156734,2.82E+13
23-02-2010,BAJAJ-AUTO,1801.35,1780,1810,1698.4,1725.35,1721.8,1750.44,316178,5.53E+13
24-02-2010,BAJAJ-AUTO,1721.8,1722,1758.8,1705,1749.8,1747.45,1740.68,182593,3.18E+13
25-02-2010,BAJAJ-AUTO,1747.45,1712.45,1756.9,1704,1720,1712.35,1722.4,157038,2.70E+13
26-02-2010,BAJAJ-AUTO,1712.35,1729.45,1826,1717.25,1812.1,1817.65,1791.63,337239,6.04E+13
02-03-2010,BAJAJ-AUTO,1817.65,1827.8,1863,1811.25,1855.7,1848.45,1847.38,385986,7.13E+13
03-03-2010,BAJAJ-AUTO,1848.45,1850,1890,1850,1882.2,1878.45,1871.6,436498,8.17E+13
04-03-2010,BAJAJ-AUTO,1878.45,1880,1903.5,1873.2,1889,1890.45,1891.84,313191,5.93E+13
05-03-2010,BAJAJ-AUTO,1890.45,1899,1910,1880.1,1900.2,1901.05,1899.98,123410,2.34E+13
08-03-2010,BAJAJ-AUTO,1901.05,1910.5,1933,1897.05,1911.7,1914.45,1912.1,219745,4.20E+13
09-03-2010,BAJAJ-AUTO,1914.45,1901.7,1918.9,1865.25,1868.6,1874.25,1884.97,133412,2.51E+13
10-03-2010,BAJAJ-AUTO,1874.25,1866,1895,1835,1850,1849.9,1860.44,191887,3.57E+13
11-03-2010,BAJAJ-AUTO,1849.9,1849.9,1868.4,1796.1,1815.5,1826.1,1825.87,229346,4.19E+13
12-03-2010,BAJAJ-AUTO,1826.1,1830,1855,1815.55,1841,1842.1,1842.11,192621,3.55E+13
15-03-2010,BAJAJ-AUTO,1842.1,1849.9,1855,1824,1826.6,1829.6,1829.91,67201,1.23E+13
16-03-2010,BAJAJ-AUTO,1829.6,1833.35,1842,1814,1821.05,1821.6,1822.39,99530,1.81E+13
17-03-2010,BAJAJ-AUTO,1821.6,1841.45,1841.45,1803.2,1812.1,1810.35,1816.39,133302,2.42E+13
18-03-2010,BAJAJ-AUTO,1810.35,1824,1852.45,1812.1,1850,1840.15,1828.39,284966,5.21E+13
19-03-2010,BAJAJ-AUTO,1840.15,1850,1875.1,1846,1860.25,1864.9,1867.44,176647,3.30E+13
22-03-2010,BAJAJ-AUTO,1864.9,1850,1858,1840,1846.3,1851.8,1850.27,114385,2.12E+13
23-03-2010,BAJAJ-AUTO,1851.8,1872,1872.3,1842,1845,1848,1860.28,111403,2.07E+13
25-03-2010,BAJAJ-AUTO,1848,1860,1891.7,1845.3,1880.05,1880.6,1863.36,389506,7.26E+13
26-03-2010,BAJAJ-AUTO,1880.6,1902,1995,1890,1976.3,1977.9,1964.55,551903,1.08E+14
29-03-2010,BAJAJ-AUTO,1977.9,1970,2054.95,1962.5,1982.6,1983.75,2015.35,519855,1.05E+14
30-03-2010,BAJAJ-AUTO,1983.75,1990,2019.7,1971.5,1978,1981,1993.83,210301,4.19E+13
31-03-2010,BAJAJ-AUTO,1981,1990,2044,1979.8,2018,2014.8,2011.66,273123,5.49E+13
01-04-2010,BAJAJ-AUTO,2014.8,2005,2028.6,1990.2,1998,1997.1,2003.4,141922,2.84E+13
05-04-2010,BAJAJ-AUTO,1997.1,2011,2110,2005,2106,2095.9,2066.99,383161,7.92E+13
06-04-2010,BAJAJ-AUTO,2095.9,2101.05,2113.9,2028.5,2041.4,2040.6,2060.38,301066,6.20E+13
07-04-2010,BAJAJ-AUTO,2040.6,2045,2094,2045,2080,2077.45,2077.4,248355,5.16E+13
08-04-2010,BAJAJ-AUTO,2077.45,2067,2095.95,2061.35,2077.55,2074.85,2080.4,182687,3.80E+13
09-04-2010,BAJAJ-AUTO,2074.85,2078,2098,2063.05,2073,2068.3,2080.92,202451,4.21E+13
12-04-2010,BAJAJ-AUTO,2068.3,2082.7,2089.95,2055,2078,2074.1,2070.49,126465,2.62E+13
13-04-2010,BAJAJ-AUTO,2074.1,2075,2112,2072,2099,2097.9,2096.97,273193,5.73E+13
15-04-2010,BAJAJ-AUTO,2097.9,2100,2122.7,2073.05,2080,2088.75,2095.8,267856,5.61E+13
16-04-2010,BAJAJ-AUTO,2088.75,2080,2084.45,2038.7,2060,2050.5,2054.67,222980,4.58E+13
19-04-2010,BAJAJ-AUTO,2050.5,2042,2050,2005.05,2010.05,2010.8,2020.08,138229,2.79E+13
20-04-2010,BAJAJ-AUTO,2010.8,2004.2,2104.7,2004.2,2074,2075.45,2058.15,271220,5.58E+13
21-04-2010,BAJAJ-AUTO,2075.45,2085.25,2117.85,2080.7,2092,2093.3,2099.68,241142,5.06E+13
22-04-2010,BAJAJ-AUTO,2093.3,2091.8,2126.8,2076.6,2116,2114.55,2108.57,242116,5.11E+13
23-04-2010,BAJAJ-AUTO,2114.55,2116,2133.7,2095.85,2109.9,2107.35,2112.21,129977,2.75E+13
26-04-2010,BAJAJ-AUTO,2107.35,2100.2,2125,2080.25,2088.45,2084.4,2102.72,164049,3.45E+13
27-04-2010,BAJAJ-AUTO,2084.4,2097,2108.9,2018.8,2025,2027.95,2057.47,354520,7.29E+13
28-04-2010,BAJAJ-AUTO,2027.95,2015,2073,1994.95,2062.35,2065.25,2054.77,244072,5.02E+13
29-04-2010,BAJAJ-AUTO,2065.25,2084.95,2099,2043,2094.5,2078.8,2070.22,317703,6.58E+13
30-04-2010,BAJAJ-AUTO,2078.8,2099,2109.45,2048.6,2108,2093.35,2072.91,391599,8.12E+13
03-05-2010,BAJAJ-AUTO,2093.35,2095,2139,2075,2095.9,2094.6,2110.2,212713,4.49E+13
04-05-2010,BAJAJ-AUTO,2094.6,2129.7,2129.7,2063.05,2067.35,2070.45,2083.29,119456,2.49E+13
05-05-2010,BAJAJ-AUTO,2070.45,2041.15,2080,2031,2078.9,2073.55,2055.97,117605,2.42E+13
06-05-2010,BAJAJ-AUTO,2073.55,2073.55,2120,2029.35,2071,2066.55,2056.76,132688,2.73E+13
07-05-2010,BAJAJ-AUTO,2066.55,2050,2074.3,2026.2,2058.15,2057.8,2050.18,152650,3.13E+13
10-05-2010,BAJAJ-AUTO,2057.8,2080,2127.9,2070.8,2125.6,2121.4,2099.55,314703,6.61E+13
11-05-2010,BAJAJ-AUTO,2121.4,2132,2163,2106.35,2127,2125.95,2133.47,356225,7.60E+13
12-05-2010,BAJAJ-AUTO,2125.95,2126,2155,2086.1,2146,2145.5,2127.36,621238,1.32E+14
13-05-2010,BAJAJ-AUTO,2145.5,2172.25,2215,2147.5,2210,2203.65,2179.75,489675,1.07E+14
14-05-2010,BAJAJ-AUTO,2203.65,2210,2223.4,2168,2170,2184.15,2197.31,257348,5.65E+13
17-05-2010,BAJAJ-AUTO,2184.15,2170,2175,2116.1,2167.35,2166.95,2148.32,122489,2.63E+13
18-05-2010,BAJAJ-AUTO,2166.95,2165,2189.75,2146.05,2185.15,2182.2,2173.25,144433,3.14E+13
19-05-2010,BAJAJ-AUTO,2182.2,2170,2179.8,2125.15,2135,2141.65,2151.9,175683,3.78E+13
20-05-2010,BAJAJ-AUTO,2141.65,2174.6,2182.15,2125.85,2132,2136.4,2153.64,117740,2.54E+13
21-05-2010,BAJAJ-AUTO,2136.4,2096,2133,2093,2103,2098.75,2108.37,204566,4.31E+13
24-05-2010,BAJAJ-AUTO,2098.75,2140,2145.05,2036.25,2048,2052.45,2088.38,136809,2.86E+13
25-05-2010,BAJAJ-AUTO,2052.45,2030,2039,1998.7,2021.4,2018.55,2013.65,263181,5.30E+13
26-05-2010,BAJAJ-AUTO,2018.55,2048,2104.95,2015.15,2083,2082.75,2054.2,134044,2.75E+13
27-05-2010,BAJAJ-AUTO,2082.75,2082.75,2142.45,2062.4,2110,2114.8,2101.41,184276,3.87E+13
